Unix Timestamp (UTC),Degrees (°C)
1579049887977,23.079000
1579049888975,23.050000
1579049889973,23.079000
1579049890971,23.079000
1579049891969,23.079000
1579049892966,23.079000
1579049893964,23.079000
1579049894962,23.050000
1579049895960,23.079000
1579049896958,23.050000
1579049897956,23.079000
1579049898954,23.050000
1579049899951,23.079000
1579049900949,23.079000
1579049901947,23.079000
1579049902945,23.050000
1579049903943,23.050000
1579049904941,23.079000
1579049905939,23.079000
1579049906936,23.079000
1579049907934,23.050000
1579049908932,23.079000
1579049909930,23.050000
1579049910928,23.079000
1579049911926,23.079000
1579049912923,23.079000
1579049913921,23.079000
1579049914919,23.079000
1579049915917,23.050000
1579049916915,23.079000
1579049917913,23.079000
1579049918911,23.050000
1579049919908,23.050000
1579049920906,23.050000
1579049921904,23.079000
1579049922902,23.050000
1579049923900,23.079000
1579049924898,23.050000
1579049925895,23.050000
1579049926893,23.079000
1579049927891,23.050000
1579049928889,23.050000
1579049929887,23.050000
1579049930885,23.079000
1579049931883,23.079000
1579049932880,23.079000
1579049933878,23.050000
1579049934876,23.079000
1579049935874,23.079000
1579049936872,23.079000
1579049937870,23.050000
1579049938867,23.079000
1579049939865,23.050000
1579049940863,23.050000
1579049941861,23.050000
1579049942859,23.050000
1579049943857,23.079000
1579049944855,23.050000
1579049945852,23.050000
1579049946850,23.050000
1579049947848,23.050000
1579049948846,23.050000
1579049949844,23.079000
1579049950842,23.079000
1579049951840,23.050000
1579049952837,23.050000
1579049953835,23.050000
1579049954833,23.050000
1579049955831,23.079000
1579049956829,23.050000
1579049957827,23.050000
1579049958824,23.050000
1579049959822,23.050000
1579049960820,23.050000
1579049961818,23.050000
1579049962816,23.050000
1579049963814,23.050000
1579049964812,23.050000
1579049965809,23.079000
1579049966807,23.050000
1579049967805,23.050000
1579049968803,23.050000
1579049969801,23.050000
1579049970799,23.050000
1579049971796,23.050000
1579049972794,23.050000
1579049973792,23.050000
1579049974790,23.050000
1579049975788,23.050000
1579049976786,23.050000
1579049977784,23.050000
1579049978781,23.050000
1579049979779,23.079000
1579049980777,23.050000
1579049981775,23.050000
1579049982773,23.050000
1579049983771,23.050000
1579049984769,23.050000
1579049985769,23.050000
1579049986769,23.050000
1579049987769,23.050000
1579049988769,23.050000
1579049989769,23.050000
1579049990769,23.050000
1579049991769,23.079000
1579049992769,23.050000
1579049993769,23.050000
1579049994769,23.050000
1579049995770,23.050000
1579049996770,23.050000
1579049997770,23.050000
1579049998770,23.079000
1579049999770,23.050000
1579050000770,23.050000
1579050001770,23.050000
1579050002770,23.050000
1579050003770,23.050000
1579050004770,23.050000
1579050005771,23.050000
1579050006771,23.050000
1579050007771,23.050000
1579050008771,23.050000
1579050009771,23.050000
1579050010771,23.050000
1579050011771,23.050000
1579050012771,23.050000
1579050013771,23.050000
1579050014771,23.050000
1579050015771,23.050000
1579050016772,23.050000
1579050017772,23.050000
1579050018772,23.050000
1579050019772,23.050000
1579050020772,23.050000
1579050021772,23.050000
1579050022772,23.050000
1579050023772,23.021000
1579050024772,23.050000
1579050025772,23.021000
1579050026773,23.050000
1579050027773,23.050000
1579050028773,23.021000
1579050029773,23.050000
1579050030773,23.050000
1579050031773,23.050000
1579050032773,23.050000
1579050033773,23.021000
1579050034773,23.050000
1579050035773,23.050000
1579050036773,23.050000
1579050037774,23.050000
1579050038774,23.050000
1579050039774,23.021000
1579050040774,23.050000
1579050041774,23.021000
1579050042774,23.050000
1579050043774,23.021000
1579050044774,23.050000
1579050045774,23.021000
1579050046774,23.050000
1579050047775,23.050000
1579050048775,23.050000
1579050049775,23.050000
1579050050775,23.050000
1579050051775,23.050000
1579050052775,23.021000
1579050053775,23.050000
1579050054775,23.050000
1579050055775,23.050000
1579050056775,23.050000
1579050057776,23.050000
1579050058776,23.050000
1579050059776,23.050000
1579050060776,23.050000
1579050061776,23.050000
1579050062776,23.050000
1579050063776,23.050000
1579050064776,23.021000
1579050065776,23.021000
1579050066776,23.050000
1579050067776,23.021000
1579050068777,23.050000
1579050069777,23.050000
1579050070777,23.050000
1579050071777,23.050000
1579050072777,23.050000
1579050073777,23.021000
1579050074777,23.050000
1579050075777,23.021000
1579050076777,23.050000
1579050077777,23.050000
1579050078778,23.050000
1579050079778,23.050000
1579050080778,23.050000
1579050081778,23.021000
1579050082778,23.050000
1579050083778,23.050000
1579050084778,23.050000
1579050085778,23.050000
1579050086778,23.050000
1579050087778,23.050000
1579050088778,23.050000
1579050089779,23.050000
1579050090779,23.050000
1579050091779,23.050000
1579050092779,23.021000
1579050093779,23.050000
1579050094779,23.021000
1579050095779,23.050000
1579050096779,23.021000
1579050097779,23.050000
1579050098779,23.050000
1579050099780,23.021000
1579050100780,23.050000
1579050101780,23.050000
1579050102780,23.050000
1579050103780,23.050000
1579050104780,23.050000
1579050105780,23.050000
1579050106780,23.050000
1579050107780,23.050000
1579050108780,23.021000
1579050109781,23.050000
1579050110780,23.021000
1579050111780,23.050000
1579050112780,23.021000
1579050113780,23.050000
1579050114780,23.050000
1579050115780,23.050000
1579050116779,23.050000
1579050117779,23.021000
1579050118779,23.021000
1579050119779,23.050000
1579050120779,23.050000
1579050121779,23.021000
1579050122779,23.050000
1579050123778,23.050000
1579050124778,23.050000
1579050125778,23.021000
1579050126778,23.021000
1579050127778,23.050000
1579050128778,23.050000
1579050129777,23.050000
1579050130777,23.021000
1579050131777,23.050000
1579050132777,23.050000
1579050133777,23.050000
1579050134777,23.050000
1579050135777,23.050000
1579050136776,23.050000
1579050137776,23.021000
1579050138776,23.050000
1579050139776,23.050000
1579050140776,23.050000
1579050141776,23.021000
1579050142775,23.021000
1579050143775,23.021000
1579050144775,23.050000
1579050145775,23.021000
1579050146775,23.021000
1579050147775,23.050000
1579050148775,23.021000
1579050149774,23.050000
1579050150774,23.050000
1579050151774,23.050000
1579050152774,23.050000
1579050153774,23.050000
1579050154774,23.050000
1579050155773,23.050000
1579050156773,23.050000
1579050157773,23.021000
1579050158773,23.050000
1579050159773,23.050000
1579050160773,23.050000
1579050161773,23.021000
1579050162772,23.050000
1579050163772,23.050000
1579050164772,23.050000
1579050165772,23.021000
1579050166772,23.050000
1579050167772,23.021000
1579050168771,23.021000
1579050169771,23.050000
1579050170771,23.050000
1579050171771,23.050000
1579050172771,23.050000
1579050173771,23.021000
1579050174771,23.050000
1579050175770,23.050000
1579050176770,23.021000
1579050177770,23.050000
1579050178770,23.050000
1579050179770,23.050000
1579050180770,23.050000
1579050181769,23.050000
1579050182769,23.050000
1579050183769,23.050000
1579050184769,23.050000
1579050185769,23.021000
1579050186769,23.021000
1579050187769,23.021000
1579050188768,23.021000
1579050189768,23.050000
1579050190768,23.021000
1579050191768,23.050000
1579050192768,23.021000
1579050193768,23.021000
1579050194767,23.050000
1579050195767,23.050000
1579050196767,23.021000
1579050197767,23.050000
1579050198767,23.050000
1579050199767,23.050000
1579050200767,23.050000
1579050201766,23.050000
1579050202766,23.050000
1579050203766,23.021000
1579050204766,23.050000
1579050205766,23.050000
1579050206766,23.050000
1579050207765,23.050000
1579050208765,23.050000
1579050209765,23.050000
1579050210765,23.050000
1579050211765,23.050000
1579050212765,23.050000
1579050213765,23.050000
1579050214764,23.021000
1579050215764,23.050000
1579050216764,23.021000
1579050217764,23.021000
1579050218764,23.021000
1579050219764,23.050000
1579050220763,23.021000
1579050221763,23.050000
1579050222763,23.050000
1579050223763,23.050000
1579050224763,23.021000
1579050225763,23.021000
1579050226763,23.021000
1579050227762,23.050000
1579050228762,23.021000
1579050229762,23.050000
1579050230762,23.050000
1579050231762,23.021000
1579050232762,23.050000
1579050233761,23.050000
1579050234761,23.050000
1579050235761,23.050000
1579050236761,23.021000
1579050237761,23.021000
1579050238761,23.021000
1579050239761,23.050000
1579050240760,23.050000
1579050241760,23.050000
1579050242760,23.050000
1579050243760,23.050000
1579050244760,23.050000
1579050245760,23.050000
1579050246759,23.021000
1579050247759,23.050000
1579050248759,23.021000
1579050249759,23.050000
1579050250759,23.050000
1579050251759,23.021000
1579050252758,23.021000
1579050253758,23.021000
1579050254758,23.050000
1579050255758,23.050000
1579050256758,23.021000
1579050257758,23.050000
1579050258757,23.050000
1579050259757,23.079000
1579050260757,23.050000
1579050261757,23.108000
1579050262757,23.079000
1579050263757,23.079000
1579050264757,23.079000
